cell,bin,n,pred,emp,delta,method,threshold,position
exante_high,"[0.4,0.5)",239,0.4621571474210061,0.4476987447698745,-0.01445840265113163,platt_vol_vegas,12+,TE
exante_high,"[0.5,0.6)",280,0.5429032479983044,0.5607142857142857,0.01781103771598136,platt_vol_vegas,12+,TE
exante_high,"[0.6,0.7)",120,0.6400498066155774,0.6083333333333333,-0.03171647328224414,platt_vol_vegas,12+,TE
exante_high,"[0.7,0.8)",23,0.7238505981688612,0.6521739130434783,-0.07167668512538294,platt_vol_vegas,12+,TE
exante_high,"[0.8,0.9)",2,0.8457088626583614,1,0.15429113734163857,platt_vol_vegas,12+,TE
exante_low,"[0,0.1)",295,0.028974576271186436,0.01694915254237288,-0.012025423728813555,raw,17+,TE
exante_mid,"[0,0.1)",2900,0.06143810344827586,0.06275862068965517,0.0013205172413793057,raw,17+,TE
exante_mid,"[0.1,0.2)",1614,0.13758147459727385,0.15427509293680297,0.01669361833952912,raw,17+,TE
exante_mid,"[0.2,0.3)",135,0.2215074074074074,0.2222222222222222,7.14814814814807e-4,raw,17+,TE
exante_mid,"[0.3,0.4)",1,0.3545,1,0.6455,raw,17+,TE
exante_high,"[0,0.1)",2,0.09725,0.5,0.40275,raw,17+,TE
exante_high,"[0.1,0.2)",116,0.17821982758620689,0.14655172413793102,-0.031668103448275864,raw,17+,TE
exante_high,"[0.2,0.3)",432,0.24572916666666667,0.2916666666666667,0.04593750000000002,raw,17+,TE
exante_high,"[0.3,0.4)",125,0.334528,0.376,0.04147200000000001,raw,17+,TE
exante_high,"[0.4,0.5)",11,0.4255,0.36363636363636365,-0.06186363636363634,raw,17+,TE
exante_high,"[0.5,0.6)",1,0.503,1,0.497,raw,17+,TE
exante_low,"[0,0.1)",295,0.03224221344207632,0.01694915254237288,-0.015293060899703437,platt,17+,TE
exante_mid,"[0,0.1)",2590,0.06370493827175164,0.06061776061776062,-0.0030871776539910176,platt,17+,TE
exante_mid,"[0.1,0.2)",1848,0.1387705434794896,0.13852813852813853,-2.4240495135108286e-4,platt,17+,TE
exante_mid,"[0.2,0.3)",209,0.2212450262295312,0.22488038277511962,0.003635356545588414,platt,17+,TE
exante_mid,"[0.3,0.4)",3,0.32295225415879747,0.6666666666666666,0.34371441250786916,platt,17+,TE
